Field: G37.554+0.201

220.8123800853~220.8240979149GHz LSRK
220.8328862871~220.8563219463GHz LSRK

SpectralWindow: 29
230.0536654450~230.0673362686GHz LSRK
230.0771011426~230.0907719662GHz LSRK
230.1132311764~230.1317844370GHz LSRK
230.1405728236~230.1561966220GHz LSRK
230.1776793448~230.1874442188GHz LSRK
230.2020915298~230.2089269416GHz LSRK
230.2196683030~230.2382215636GHz LSRK
230.2636102360~230.2704456478GHz LSRK
230.3231759674~230.3495411272GHz LSRK
230.3622354634~230.3749297996GHz LSRK
230.5487445568~230.5692507922GHz LSRK
230.5848745906~230.6600641204GHz LSRK
230.6874057676~230.7215828266GHz LSRK
230.7557598856~230.7987253312GHz LSRK
230.8407142894~230.8934446090GHz LSRK
230.9315276176~230.9715636010GHz LSRK
231.0125760718~231.0457766434GHz LSRK
231.0662828788~231.0848361394GHz LSRK
231.0955775008~231.1268250976GHz LSRK
231.1912732660~231.1961557030GHz LSRK
231.2186149132~231.2361916864GHz LSRK
231.2625568462~231.2664627958GHz LSRK
231.2830630816~231.2889220060GHz LSRK
231.2957574178~231.3270050146GHz LSRK
231.3562996366~231.4246537545GHz LSRK
231.4480894521~231.4812900237GHz LSRK
231.5037492339~231.5740563267GHz LSRK
231.5935860747~231.6433869321GHz LSRK
231.6756110163~231.7127175375GHz LSRK
231.7312707981~231.7429886469GHz LSRK
231.8230606137~231.8757909333GHz LSRK

SpectralWindow: 31
231.9297759254~231.9571175810GHz LSRK
231.9756708473~231.9922711382GHz LSRK
231.9981300644~232.0020360152GHz LSRK
232.0137538676~232.0342601093GHz LSRK
232.0684371788~232.0811315189GHz LSRK
232.1006612729~232.1162850761GHz LSRK
232.1319088793~232.1397207809GHz LSRK
232.1709683873~232.1895216536GHz LSRK
232.2139338461~232.2383460386GHz LSRK
232.2608052557~232.3311123701GHz LSRK
232.3643129519~232.4150903123GHz LSRK
232.4365730417~232.5146920577GHz LSRK
232.5371512748~232.6006229753GHz LSRK
232.6211292170~232.6572592619GHz LSRK
232.6904598437~232.7060836469GHz LSRK
232.7461196426~232.7617434458GHz LSRK
232.8017794415~232.8457213880GHz LSRK
232.9511820596~232.9628999120GHz LSRK
232.9814531783~232.9912180553GHz LSRK
233.0263716125~233.0400424403GHz LSRK
233.0986317023~233.1162084809GHz LSRK
233.1728447675~233.1787036937GHz LSRK
233.1923745215~233.2079983247GHz LSRK
233.2226456402~233.2314340295GHz LSRK
233.2753759760~233.3095530455GHz LSRK
233.3495890412~233.3613068936GHz LSRK
233.3974369385~233.4052488401GHz LSRK
233.5400041427~233.5458630689GHz LSRK
233.5683222860~233.5741812122GHz LSRK
233.6122642325~233.6200761341GHz LSRK
233.6503472528~233.6552296913GHz LSRK
233.7128424656~233.7187013918GHz LSRK

Field: G38.038-0.300

SpectralWindow: 25
216.6929894260~216.8775449020GHz LSRK
216.9956994660~217.0162056300GHz LSRK
217.1138540300~217.1255718380GHz LSRK
217.2173613340~217.2310321100GHz LSRK
217.2896211500~217.4009403260GHz LSRK
217.4565999140~217.7368508220GHz LSRK
217.8071576700~217.8218049300GHz LSRK
217.9184768460~218.1411151980GHz LSRK
218.3080939620~218.3403179340GHz LSRK
218.4584724980~218.4926494380GHz LSRK

SpectralWindow: 27
219.0095722603~219.4900025359GHz LSRK
219.5515210468~219.5710507328GHz LSRK
219.6228044007~219.7253352522GHz LSRK
219.7790418887~219.8386074310GHz LSRK
219.9333264081~220.0075392149GHz LSRK
220.0553869456~220.1608472500GHz LSRK
220.2643545858~220.3102493479GHz LSRK
220.4284039482~220.4723457417GHz LSRK
220.5612058130~220.5739001089GHz LSRK
220.7359965027~220.7438083771GHz LSRK
220.8404803228~220.8687983675GHz LSRK

SpectralWindow: 29
230.0602749664~230.2272540553GHz LSRK
230.5543768318~230.9586419944GHz LSRK
231.2584231657~231.9116922328GHz LSRK

SpectralWindow: 31
231.8748649448~231.8875592654GHz LSRK
231.9471249236~231.9539603270GHz LSRK
231.9803254544~231.9842313992GHz LSRK
232.3347899450~232.3455312932GHz LSRK
232.3797083102~232.3943556032GHz LSRK
232.5388755608~232.5642642020GHz LSRK
232.7712792764~232.7956914314GHz LSRK
232.8249860174~232.8786927584GHz LSRK
232.9968475886~233.7360476420GHz LSRK

Field: G38.119-0.229

SpectralWindow: 25
216.6929928336~216.7144755124GHz LSRK
216.7545114138~216.8238418772GHz LSRK
216.9351612128~216.9859384536GHz LSRK
217.1021402162~217.1333877490GHz LSRK
217.2017417270~217.2202949496GHz LSRK
217.2661897634~217.5103111134GHz LSRK
217.5581588980~217.8052097042GHz LSRK
217.9028582442~218.1333087985GHz LSRK
218.1918979225~218.2436516487GHz LSRK
218.2905229479~218.3569239551GHz LSRK
218.4467606119~218.4760551739GHz LSRK

SpectralWindow: 27
219.0095756286~219.4255585368GHz LSRK
220.4674687787~220.8522041445GHz LSRK

SpectralWindow: 29
230.0505136368~230.4215788488GHz LSRK
230.5651224966~231.1314851886GHz LSRK
231.1773800964~231.9156045707GHz LSRK

SpectralWindow: 31
231.8924452883~231.9080690915GHz LSRK
231.9393166979~231.9940000091GHz LSRK
232.0086473246~232.0145062508GHz LSRK
232.0252476155~232.0301300540GHz LSRK
232.0750484882~232.0838368775GHz LSRK
232.0916487791~232.0955547299GHz LSRK
232.2117567662~232.2224981309GHz LSRK
232.2859698314~232.2947582207GHz LSRK
232.3172174378~232.3240528517GHz LSRK
232.4148662078~232.4217016217GHz LSRK
232.4490432773~232.4607611297GHz LSRK
232.4939617115~232.5027501008GHz LSRK
232.6150461863~232.6248110633GHz LSRK
232.7507779766~232.8562386482GHz LSRK
232.9382636150~233.2194920726GHz LSRK
233.2644105068~233.2819872854GHz LSRK
233.3054229902~233.3317881581GHz LSRK
233.3581533260~233.5085324318GHz LSRK
233.5466154521~233.6745353408GHz LSRK
233.6989475333~233.7350775782GHz LSRK

Field: G38.203-0.067

SpectralWindow: 25
216.8287458779~216.8609699060GHz LSRK
216.9322533621~216.9517830761GHz LSRK
217.2603525573~217.3052708995GHz LSRK
217.3453068132~217.3511657274GHz LSRK
217.3765543556~217.3785073270GHz LSRK
217.5044739823~217.5171682964GHz LSRK
217.5425569246~217.5562277244GHz LSRK
217.5991930952~217.7095359793GHz LSRK
217.7847253782~217.7974196923GHz LSRK
217.8452674916~217.8579618057GHz LSRK
217.9087390621~217.9985757465GHz LSRK
218.0503294886~218.0581413742GHz LSRK
218.0727886597~218.0854829738GHz LSRK
218.1128245734~218.1313778017GHz LSRK
218.4409237686~218.4848656251GHz LSRK

SpectralWindow: 27
219.0095973806~219.0603746578GHz LSRK
219.1336111153~219.1472819207GHz LSRK
219.2156359477~219.2693426832GHz LSRK
219.4646399032~219.4744047642GHz LSRK
219.5095582638~219.5163936665GHz LSRK
219.5535001383~219.5720533742GHz LSRK
219.7019260255~219.7116908865GHz LSRK
219.7497738444~219.7566092471GHz LSRK
219.7761389691~219.8288692185GHz LSRK
219.9997542860~220.0075661748GHz LSRK
220.0290488690~220.0407667022GHz LSRK
220.0905674933~220.1013088404GHz LSRK
220.2819587689~220.2878176855GHz LSRK
220.3659365735~220.3747249484GHz LSRK
220.3874192677~220.3913252121GHz LSRK
220.7116126529~220.7467661525GHz LSRK

SpectralWindow: 29
230.0505364834~230.0544424346GHz LSRK
230.0798311174~230.0886195076GHz LSRK
230.1091257514~230.1218200928GHz LSRK
230.1462322878~230.1559971658GHz LSRK
230.1628325804~230.1667385316GHz LSRK
230.2077510192~230.2321632142GHz LSRK
230.3122352138~230.3512947258GHz LSRK
230.5446393102~230.5485452614GHz LSRK
230.5827223344~230.6042050660GHz LSRK
230.6237348220~230.6588883828GHz LSRK
230.6881830168~230.7038068216GHz LSRK
230.7116187240~230.7389603824GHz LSRK
230.7584901384~230.7623960896GHz LSRK
230.7955966748~230.8024320894GHz LSRK
230.8239148210~230.9137516986GHz LSRK
230.9303519912~230.9557406740GHz LSRK
230.9694115032~230.9733174544GHz LSRK
230.9811293568~230.9879647714GHz LSRK
231.0182358932~231.0748721856GHz LSRK
231.0983078928~231.1442028194GHz LSRK
231.1891212582~231.1988861362GHz LSRK
231.2252513068~231.2408751116GHz LSRK
231.2525929652~231.2584518920GHz LSRK
231.2711462334~231.2770051602GHz LSRK
231.2984878918~231.3297355014GHz LSRK
231.3551241842~231.4000426230GHz LSRK
231.4293372570~231.4351961838GHz LSRK
231.4713262324~231.5513982320GHz LSRK
231.5885047684~231.6285407682GHz LSRK
231.6519764754~231.7613431090GHz LSRK
231.7945436942~231.8052850600GHz LSRK
231.8248148160~231.8921924742GHz LSRK

SpectralWindow: 31
231.8768445151~231.8875858842GHz LSRK
231.9110215986~231.9168805272GHz LSRK
231.9559400512~231.9979290395GHz LSRK
232.0223412420~232.0614007660GHz LSRK
232.1043662424~232.1248724925GHz LSRK
232.1346373735~232.1453787426GHz LSRK
232.1746733856~232.2020150524GHz LSRK
232.2274037430~232.3260290411GHz LSRK
232.3641120770~232.3748534461GHz LSRK
232.3904772557~232.4051245772GHz LSRK
232.4324662440~232.5066793396GHz LSRK
232.5389034469~232.5486683279GHz LSRK
232.5633156494~232.5838218995GHz LSRK
232.6023751734~232.6492466022GHz LSRK
232.7322480907~232.7771665433GHz LSRK
232.7957198172~232.8484501746GHz LSRK
232.9578168418~232.9636757704GHz LSRK
232.9832055324~232.9958998777GHz LSRK
233.0085942230~233.0134766635GHz LSRK
233.0408183303~233.0447242827GHz LSRK
233.0574186280~233.0613245804GHz LSRK
233.0955016639~233.1072195211GHz LSRK
233.1160079140~233.1199138664GHz LSRK
233.1677617833~233.1853385691GHz LSRK
233.1960799382~233.2136567240GHz LSRK
233.2204921407~233.2263510693GHz LSRK
233.2507632718~233.2683400576GHz LSRK
233.2771284505~233.2829873791GHz LSRK
233.3015406530~233.3406001770GHz LSRK
233.3806361891~233.3864951177GHz LSRK
233.4460608918~233.4528963085GHz LSRK
233.5144150588~233.5183210112GHz LSRK
233.5476156542~233.5573805352GHz LSRK
233.5690983924~233.5769102972GHz LSRK
233.6120638688~233.6228052379GHz LSRK
233.6921358930~233.7009242859GHz LSRK

Field: G38.258-0.074

SpectralWindow: 25
216.6461344464~216.6783584745GHz LSRK
216.7242533024~216.9088090997GHz LSRK
216.9859514700~217.0054811840GHz LSRK
217.0513760119~217.1744132101GHz LSRK
217.2505790947~217.2622969231GHz LSRK
217.3169801223~217.3531100932GHz LSRK
217.4029108639~218.1880053667GHz LSRK
218.2358531660~218.2944423080GHz LSRK
218.3393606502~218.4106441063GHz LSRK

SpectralWindow: 27
219.0183770540~219.0974724200GHz LSRK
219.1248140280~219.1287199720GHz LSRK
219.1531321220~219.1931680480GHz LSRK
219.2146507400~219.2332039740GHz LSRK
219.2488277500~219.2556631520GHz LSRK
219.2800753020~219.2947225920GHz LSRK
219.3220642000~219.3298760880GHz LSRK
220.4704117360~220.4811530820GHz LSRK
220.4918944280~220.5084946900GHz LSRK
220.5153300920~220.5231419800GHz LSRK
220.5309538680~220.5348598120GHz LSRK
220.5456011580~220.5670838500GHz LSRK
220.5973549160~220.6061432900GHz LSRK
220.6422732720~220.6520381320GHz LSRK
220.6852386560~220.6950035160GHz LSRK
220.7653105080~220.7701929380GHz LSRK
220.7838637420~220.7916756300GHz LSRK
220.8160877800~220.8307350700GHz LSRK

SpectralWindow: 29
230.0690806109~230.2341070322GHz LSRK
230.2770724910~230.3268733637GHz LSRK
230.6559497186~230.7848460950GHz LSRK
230.8805418896~231.0162736799GHz LSRK
231.0699805034~231.2281715108GHz LSRK
231.3326556947~231.9156188516GHz LSRK

SpectralWindow: 31
231.8709763753~231.9647192233GHz LSRK
232.0125671353~232.0799448073GHz LSRK
232.1727111673~232.2010293193GHz LSRK
232.2889132393~232.3045370473GHz LSRK
232.3543379353~232.3660557913GHz LSRK
232.3787501353~232.3924209673GHz LSRK
232.4305039993~232.4363629273GHz LSRK
232.4939757193~232.5545179753GHz LSRK
232.5838126153~232.6004129113GHz LSRK
232.6541197513~232.6580257033GHz LSRK
232.6756024873~232.7234503993GHz LSRK
232.7517685513~232.7615334313GHz LSRK
232.7918045593~232.9167950233GHz LSRK
233.0242087033~233.7360684553GHz LSRK

Field: G39.100+0.491

SpectralWindow: 25
216.6392965199~216.6598027259GHz LSRK
216.7154624279~216.7594042979GHz LSRK
216.7818634759~216.7906518499GHz LSRK
216.8228758879~216.8355702059GHz LSRK
216.8609588419~216.9107596279GHz LSRK
216.9654428439~216.9722782459GHz LSRK
216.9791136479~216.9869255359GHz LSRK
216.9966903959~217.0103611999GHz LSRK
217.0250084899~217.0318438919GHz LSRK
217.0464911819~217.0630914439GHz LSRK
217.1294924919~217.1578105859GHz LSRK
217.1792932779~217.1890581379GHz LSRK
217.1968700259~217.2115173159GHz LSRK
217.2339764939~217.2730359339GHz LSRK
217.3052599719~217.3531077859GHz LSRK
217.3697080479~217.3736139919GHz LSRK
217.3804493939~217.3950966839GHz LSRK
217.4751685359~217.6411711559GHz LSRK
217.6743716799~217.7026897739GHz LSRK
217.7173370639~217.7788556819GHz LSRK
217.8354918699~217.8579510479GHz LSRK
217.8784572539~217.9136107499GHz LSRK
217.9409523579~217.9477877599GHz LSRK
217.9829412559~218.0542247339GHz LSRK
218.0747309399~218.1274611839GHz LSRK
218.1499203619~218.1772619699GHz LSRK
218.2338981579~218.2553808499GHz LSRK
218.2758870559~218.2973697479GHz LSRK
218.3276408139~218.3959948339GHz LSRK
218.4760666859~218.4916904619GHz LSRK

SpectralWindow: 27
219.0076331541~219.0447396373GHz LSRK
219.0945404437~219.1404353045GHz LSRK
219.1726593557~219.1902361109GHz LSRK
219.2820258325~219.3122969109GHz LSRK
219.4509579797~219.4704877077GHz LSRK
219.6120782357~219.6189136405GHz LSRK
219.7946811925~219.7956576789GHz LSRK
219.8493644309~219.8561998357GHz LSRK
219.8708471317~219.8845179413GHz LSRK
219.9763076629~219.9880254997GHz LSRK
220.0983684629~220.1266865685GHz LSRK
220.2204292629~220.2389825045GHz LSRK
220.2526533141~220.2663241237GHz LSRK
220.2780419605~220.2985481749GHz LSRK
220.3444430357~220.3551843861GHz LSRK
220.4215854613~220.4401387029GHz LSRK
220.4860335637~220.4997043733GHz LSRK
220.7477319189~220.7682381333GHz LSRK
220.8473335317~220.8668632597GHz LSRK

SpectralWindow: 29
230.0554071006~230.2526576968GHz LSRK
230.3210118638~230.4508847811GHz LSRK
230.6559472821~231.0182243672GHz LSRK
231.0699782365~231.1715329989GHz LSRK
231.3228886544~231.8062502639GHz LSRK
231.8511687165~231.9117109787GHz LSRK

SpectralWindow: 31
231.8944093917~231.9168686249GHz LSRK
232.0457650937~232.0867776065GHz LSRK
232.3123464269~232.3445705441GHz LSRK
232.5037381533~232.5554920385GHz LSRK
232.6355640873~232.6990358333GHz LSRK
232.7976611617~232.9031219089GHz LSRK
232.9685466317~233.1697032421GHz LSRK
233.2575871981~233.7331370489GHz LSRK

Field: G40.282-0.219

SpectralWindow: 25
216.630692~216.647292GHz LSRK
216.667799~216.767495GHz LSRK
216.851378~216.818177GHz LSRK
216.829895~216.881649GHz LSRK
216.924614~216.94512GHz LSRK
216.951956~216.963673GHz LSRK
216.973438~216.986132GHz LSRK
216.996874~217.028121GHz LSRK
217.08964~217.101358GHz LSRK
217.113075~217.119911GHz LSRK
217.12577~217.131629GHz LSRK
217.144323~217.156041GHz LSRK
217.166782~217.174594GHz LSRK
217.193147~217.203888GHz LSRK
217.213653~217.238065GHz LSRK
217.251736~217.253689GHz LSRK
217.263454~217.33962GHz LSRK
217.351338~217.362079GHz LSRK
217.378679~217.390397GHz LSRK
217.401138~217.433362GHz LSRK
217.446057~217.46168GHz LSRK
217.474375~217.490975GHz LSRK
217.498787~217.519293GHz LSRK
217.545658~217.55054GHz LSRK
217.562258~217.577882GHz LSRK
217.595459~217.620847GHz LSRK
217.663813~217.682366GHz LSRK
217.69506~217.744861GHz LSRK
217.797591~217.804426GHz LSRK
217.808332~217.822979GHz LSRK
217.842509~217.864968GHz LSRK
217.905981~217.946993GHz LSRK
218.004606~218.019253GHz LSRK
218.060265~218.0671GHz LSRK
218.080771~218.083701GHz LSRK
218.095419~218.097372GHz LSRK
218.113972~218.118854GHz LSRK
218.138384~218.140337GHz LSRK
218.187208~218.199902GHz LSRK
218.208691~218.219432GHz LSRK
218.235056~218.237985GHz LSRK
218.252632~218.256538GHz LSRK
218.285833~218.312198GHz LSRK
218.35614~218.365905GHz LSRK
218.449882~218.460264GHz LSRK
218.471365~218.48113GHz LSRK
218.489918~218.495777GHz LSRK

SpectralWindow: 27
219.004884~219.009767GHz LSRK
219.016602~219.021485GHz LSRK
219.026367~219.029297GHz LSRK
219.042967~219.054685GHz LSRK
219.058591~219.095698GHz LSRK
219.144522~219.160145GHz LSRK
219.227523~219.243147GHz LSRK
219.311501~219.323218GHz LSRK
219.365207~219.377902GHz LSRK
219.394502~219.40622GHz LSRK
219.426726~219.444302GHz LSRK
219.461879~219.479456GHz LSRK
219.533163~219.540974GHz LSRK
219.551716~219.562457GHz LSRK
219.574175~219.582963GHz LSRK
219.69233~219.703071GHz LSRK
219.714789~219.721624GHz LSRK
219.72553~219.735295GHz LSRK
219.775331~219.816343GHz LSRK
219.825131~219.83392GHz LSRK
219.841732~219.846614GHz LSRK
219.946216~219.968675GHz LSRK
219.993087~220.010663GHz LSRK
220.036052~220.06437GHz LSRK
220.166901~220.188384GHz LSRK
220.211819~220.222561GHz LSRK
220.395398~220.402234GHz LSRK
220.448129~220.472541GHz LSRK
220.553589~220.561401GHz LSRK
220.741074~220.745956GHz LSRK
220.85044~220.851417GHz LSRK
220.863134~220.864111GHz LSRK

SpectralWindow: 29
230.0619195044~230.0736373388GHz LSRK
230.0912140904~230.0980494938GHz LSRK
230.1302735384~230.1449208314GHz LSRK
230.1595681244~230.1673800140GHz LSRK
230.1859332518~230.1927686552GHz LSRK
230.2708875512~230.2796759270GHz LSRK
230.2884643028~230.2913937614GHz LSRK
230.3245942922~230.3353356404GHz LSRK
230.3460769886~230.3626772540GHz LSRK
230.5452801734~230.5511390906GHz LSRK
230.5775042180~230.5853161076GHz LSRK
230.5960574558~230.6019163730GHz LSRK
230.6292579866~230.6370698762GHz LSRK
230.6605055450~230.6673409484GHz LSRK
230.6722233794~230.6741763518GHz LSRK
230.6878471586~230.7112828274GHz LSRK
230.7210476894~230.7259301204GHz LSRK
230.7562011926~230.7659660546GHz LSRK
230.7796368614~230.8138138784GHz LSRK
230.8421319782~230.8675206194GHz LSRK
230.8860738572~230.8899798020GHz LSRK
230.9192743880~230.9270862776GHz LSRK
230.9427100568~230.9554043774GHz LSRK
230.9700516704~230.9817695048GHz LSRK
231.0257113838~231.0530529974GHz LSRK
231.0989478488~231.1048067660GHz LSRK
231.2014788998~231.2053848446GHz LSRK
231.2395618616~231.2444442926GHz LSRK
231.2629975304~231.2669034752GHz LSRK
231.3684580400~231.3772464158GHz LSRK
231.3831053330~231.3870112778GHz LSRK
231.4153293776~231.4221647810GHz LSRK
231.4338826154~231.4387650464GHz LSRK
231.4709890910~231.4885658426GHz LSRK
231.5149309700~231.5217663734GHz LSRK
231.5647317662~231.5930498660GHz LSRK
231.6350387726~231.6526155242GHz LSRK
231.8205711506~231.8274065540GHz LSRK
231.8518187090~231.8576776262GHz LSRK

SpectralWindow: 31
232.0805927209~232.0825456940GHz LSRK
232.452146~232.507806GHz LSRK
232.5239175920~232.5297765110GHz LSRK
232.5444238085~232.5532121869GHz LSRK
232.6059424579~232.6098484039GHz LSRK
232.6860143509~232.6869908374GHz LSRK
232.7104265134~232.7123794865GHz LSRK
232.8324873259~232.8481111099GHz LSRK
233.1781635470~233.1840224659GHz LSRK
233.31243~233.323172GHz LSRK
233.3715078740~233.3783432795GHz LSRK

Field: G40.425+0.700

SpectralWindow: 25
216.6821308889~216.6899427633GHz LSRK
216.7143548708~216.7290021353GHz LSRK
216.7524377585~216.7670850230GHz LSRK
216.7817322875~216.8149327537GHz LSRK
216.8412978298~216.8637569687GHz LSRK
216.8744982960~216.9008633721GHz LSRK
216.9223460267~216.9282049325GHz LSRK
216.9760526632~217.0229239096GHz LSRK
217.0424535956~217.0610067973GHz LSRK
217.1645141331~217.1762319447GHz LSRK
217.1889262406~217.1977145993GHz LSRK
217.2035735051~217.2221267068GHz LSRK
217.2426328771~217.2807157648GHz LSRK
217.3139162310~217.3705523204GHz LSRK
217.4086352081~217.4320708313GHz LSRK
217.4486710644~217.4545299702GHz LSRK
217.4789420777~217.5072601224GHz LSRK
217.5297192613~217.5795199606GHz LSRK
217.5990496466~217.6117439425GHz LSRK
217.6527562831~217.7513811974GHz LSRK
217.7777462735~217.7904405694GHz LSRK
217.8490296274~217.8568415018GHz LSRK
217.8910184523~217.9095716540GHz LSRK
217.9173835284~217.9261718871GHz LSRK
217.9466780574~218.0501853932GHz LSRK
218.0745975007~218.0980331239GHz LSRK
218.1253746843~218.1468573389GHz LSRK
218.1761518679~218.1829872580GHz LSRK
218.2308349887~218.2581765491GHz LSRK
218.2767297508~218.2845416252GHz LSRK
218.2962594368~218.3001653740GHz LSRK
218.3265304501~218.3743781808GHz LSRK
218.3900019296~218.4202729429GHz LSRK
218.4876503596~218.5003446555GHz LSRK

SpectralWindow: 27
219.0026183601~219.0094537530GHz LSRK
219.0280069623~219.0631604115GHz LSRK
219.0846430749~219.1403027028GHz LSRK
219.1735031826~219.3121640100GHz LSRK
219.3424350357~219.3873533319GHz LSRK
219.4059065412~219.4176243576GHz LSRK
219.4273892046~219.4635191385GHz LSRK
219.4850018019~219.5338260369GHz LSRK
219.5816737872~219.6109683282GHz LSRK
219.6207331752~219.6304980222GHz LSRK
219.6510042009~219.7681823649GHz LSRK
219.8062652682~219.8834075595GHz LSRK
219.9703146978~219.9996092388GHz LSRK
220.0445275350~220.0611277749GHz LSRK
220.0845634077~220.0904223159GHz LSRK
220.1089755252~220.1285052192GHz LSRK
220.1890472706~220.1988121176GHz LSRK
220.2183418116~220.2251772045GHz LSRK
220.2456833832~220.3277080980GHz LSRK
220.3638380319~220.3696969401GHz LSRK
220.4126622669~220.4331684456GHz LSRK
220.4507451702~220.4946869817GHz LSRK
220.5278874615~220.5376523085GHz LSRK
220.5464406708~220.5552290331GHz LSRK
220.7446670649~220.7524789425GHz LSRK
220.7641967589~220.7681026977GHz LSRK
220.7759145753~220.7886088764GHz LSRK
220.8149739633~220.8188799021GHz LSRK
220.8374331114~220.8677041371GHz LSRK

SpectralWindow: 29
230.0552680513~230.1109277704GHz LSRK
230.1548696539~230.2027174826GHz LSRK
230.3325901605~230.3384490783GHz LSRK
230.3804379892~230.4546509480GHz LSRK
230.5962414615~230.7475968380GHz LSRK
230.7983741256~231.0268719198GHz LSRK
231.2954056523~231.7113888161GHz LSRK
231.7621661037~231.8490733844GHz LSRK

SpectralWindow: 31
231.8708335282~231.8747394746GHz LSRK
231.9186813716~231.9284462376GHz LSRK
231.9362581304~231.9548113758GHz LSRK
231.9850824604~231.9889884068GHz LSRK
232.0114475986~232.1344849102GHz LSRK
232.1637795082~232.2018624856GHz LSRK
232.2126038382~232.2165097846GHz LSRK
232.2448278960~232.3825125066GHz LSRK
232.4264544036~232.4664903542GHz LSRK
232.4938319790~232.5748803668GHz LSRK
232.5934336122~232.5983160452GHz LSRK
232.6246811834~232.6334695628GHz LSRK
232.6442109154~232.6598347010GHz LSRK
232.6666701072~232.6705760536GHz LSRK
232.6861998392~232.7154944372GHz LSRK
232.7330711960~232.7399066022GHz LSRK
232.7604128208~232.7672482270GHz LSRK
232.7848249858~232.7926368786GHz LSRK
232.8033782312~232.8131430972GHz LSRK
232.8424376952~232.9146977036GHz LSRK
232.9791458192~233.0123463636GHz LSRK
233.0289466358~233.0338290688GHz LSRK
233.0777709658~233.0826533988GHz LSRK
233.1012066442~233.1080420504GHz LSRK
233.1197598896~233.1295247556GHz LSRK
233.2261969290~233.2349853084GHz LSRK
233.2701388260~233.2789272054GHz LSRK
233.3453282942~233.3502107272GHz LSRK
233.3716934324~233.3755993788GHz LSRK
233.3912231644~233.3990350572GHz LSRK
233.4185647892~233.4273531686GHz LSRK
233.4595772264~233.4654361460GHz LSRK
233.6060502164~233.6099561628GHz LSRK
233.6841691444~233.6880750908GHz LSRK
233.6968634702~233.7027223898GHz LSRK
233.7085813094~233.7154167156GHz LSRK

Field: G40.622-0.138

SpectralWindow: 25
216.6428760018~216.6487348944GHz LSRK
216.6555702691~216.6624056438GHz LSRK
216.6711939827~216.6780293574GHz LSRK
216.7053708562~216.7122062309GHz LSRK
216.7346653192~216.7620068180GHz LSRK
216.7737246032~216.7991131378GHz LSRK
216.8293840829~216.9026202404GHz LSRK
216.9504678633~216.9563267559GHz LSRK
216.9748799158~216.9914801115GHz LSRK
217.0071038251~217.0344453239GHz LSRK
217.0461631091~217.0529984838GHz LSRK
217.0979166604~217.1252581592GHz LSRK
217.1408818728~217.1604115148GHz LSRK
217.1740822642~217.1994707988GHz LSRK
217.2277887797~217.2365771186GHz LSRK
217.2453654575~217.2502478680GHz LSRK
217.2902836341~217.3605903453GHz LSRK
217.3791435052~217.3850023978GHz LSRK
217.4230851997~217.4377324312GHz LSRK
217.4523796627~217.5041332140GHz LSRK
217.5158509992~217.5217098918GHz LSRK
217.5304982307~217.5510043548GHz LSRK
217.5656515863~217.6115462450GHz LSRK
217.6261934765~217.6613468321GHz LSRK
217.6857588846~217.6916177772GHz LSRK
217.6994296340~217.7091944550GHz LSRK
217.7228652044~217.7355594717GHz LSRK
217.7502067032~217.7668068989GHz LSRK
217.8185604502~217.8498078774GHz LSRK
217.8986319824~217.9074203213GHz LSRK
217.9386677485~217.9943272282GHz LSRK
218.0314335480~218.0636574573GHz LSRK
218.1085756339~218.1173639728GHz LSRK
218.1437289895~218.1544702926GHz LSRK
218.1788823451~218.1827882735GHz LSRK
218.2081768081~218.2257534859GHz LSRK
218.2618833236~218.2696951804GHz LSRK
218.3234016959~218.3595315336GHz LSRK
218.3878495145~218.3927319250GHz LSRK
218.4737799393~218.4972155097GHz LSRK

SpectralWindow: 27
219.0365976127~219.0434329895GHz LSRK
219.0961630391~219.1029984159GHz LSRK
219.2016231383~219.2084585151GHz LSRK
219.2309176103~219.2358000223GHz LSRK
219.2582591175~219.2680239415GHz LSRK
219.2729063535~219.2738828359GHz LSRK
219.2826711775~219.2856006247GHz LSRK
219.2973184135~219.3031773079GHz LSRK
219.3451660511~219.3549308751GHz LSRK
219.4301200199~219.4350024319GHz LSRK
219.4418378087~219.4457437383GHz LSRK
219.5033561999~219.5092150943GHz LSRK
219.5472979079~219.5580392143GHz LSRK
219.6049103695~219.6097927815GHz LSRK
219.6244400175~219.6263929823GHz LSRK
219.6517815247~219.6547109719GHz LSRK
219.6869348911~219.6927937855GHz LSRK
219.7279471519~219.7318530815GHz LSRK
219.7445473527~219.7513827295GHz LSRK
219.7943479551~219.8002068495GHz LSRK
219.8080187087~219.8119246383GHz LSRK
219.8353602159~219.8382896631GHz LSRK
219.9701147871~219.9740207167GHz LSRK
220.0199153895~220.0228448367GHz LSRK
220.0267507663~220.0296802135GHz LSRK
220.0706924743~220.0745984039GHz LSRK
220.0785043335~220.0804572983GHz LSRK
220.2620830247~220.2650124719GHz LSRK
220.2777067431~220.2796597079GHz LSRK
220.4105083494~220.4114848318GHz LSRK
220.4817915646~220.4925328710GHz LSRK
220.5052271422~220.5081565894GHz LSRK
220.5491688502~220.5520982974GHz LSRK
220.5979929702~220.6038518646GHz LSRK
220.6399817134~220.6477935726GHz LSRK
220.6663467382~220.6731821150GHz LSRK
220.7552066366~220.7688773902GHz LSRK

SpectralWindow: 29
230.1068140894~230.1107200254GHz LSRK
